"","Group.1","Group.2"," Body Accelerometer Raw  Mean() Horizontal-X"," Body Accelerometer Raw  Mean() Horizontal-Y"," Body Accelerometer Raw  Mean() Vertical"," Body Accelerometer Raw  Std() Horizontal-X"," Body Accelerometer Raw  Std() Horizontal-Y"," Body Accelerometer Raw  Std() Vertical"," Gravitational Accelerometer Raw  Mean() Horizontal-X"," Gravitational Accelerometer Raw  Mean() Horizontal-Y"," Gravitational Accelerometer Raw  Mean() Vertical"," Gravitational Accelerometer Raw  Std() Horizontal-X"," Gravitational Accelerometer Raw  Std() Horizontal-Y"," Gravitational Accelerometer Raw  Std() Vertical"," Body Accelerometer Raw Jerk Mean() Horizontal-X"," Body Accelerometer Raw Jerk Mean() Horizontal-Y"," Body Accelerometer Raw Jerk Mean() Vertical"," Body Accelerometer Raw Jerk Std() Horizontal-X"," Body Accelerometer Raw Jerk Std() Horizontal-Y"," Body Accelerometer Raw Jerk Std() Vertical"," Body Gyroscope Raw  Mean() Horizontal-X"," Body Gyroscope Raw  Mean() Horizontal-Y"," Body Gyroscope Raw  Mean() Vertical"," Body Gyroscope Raw  Std() Horizontal-X"," Body Gyroscope Raw  Std() Horizontal-Y"," Body Gyroscope Raw  Std() Vertical"," Body Gyroscope Raw Jerk Mean() Horizontal-X"," Body Gyroscope Raw Jerk Mean() Horizontal-Y"," Body Gyroscope Raw Jerk Mean() Vertical"," Body Gyroscope Raw Jerk Std() Horizontal-X"," Body Gyroscope Raw Jerk Std() Horizontal-Y"," Body Gyroscope Raw Jerk Std() Vertical"," Body Accelerometer Raw Mag Mean()"," Body Accelerometer Raw Mag Std()"," Gravitational Accelerometer Raw Mag Mean()"," Gravitational Accelerometer Raw Mag Std()"," Body Accelerometer Raw JerkMag Mean()"," Body Accelerometer Raw JerkMag Std()"," Body Gyroscope Raw Mag Mean()"," Body Gyroscope Raw Mag Std()"," Body Gyroscope Raw JerkMag Mean()"," Body Gyroscope Raw JerkMag Std()"," Body Accelerometer FFT  Mean() Horizontal-X"," Body Accelerometer FFT  Mean() Horizontal-Y"," Body Accelerometer FFT  Mean() Vertical"," Body Accelerometer FFT  Std() Horizontal-X"," Body Accelerometer FFT  Std() Horizontal-Y"," Body Accelerometer FFT  Std() Vertical"," Body Accelerometer FFT  MeanFreq() Horizontal-X"," Body Accelerometer FFT  MeanFreq() Horizontal-Y"," Body Accelerometer FFT  MeanFreq() Vertical"," Body Accelerometer FFT Jerk Mean() Horizontal-X"," Body Accelerometer FFT Jerk Mean() Horizontal-Y"," Body Accelerometer FFT Jerk Mean() Vertical"," Body Accelerometer FFT Jerk Std() Horizontal-X"," Body Accelerometer FFT Jerk Std() Horizontal-Y"," Body Accelerometer FFT Jerk Std() Vertical"," Body Accelerometer FFT Jerk MeanFreq() Horizontal-X"," Body Accelerometer FFT Jerk MeanFreq() Horizontal-Y"," Body Accelerometer FFT Jerk MeanFreq() Vertical"," Body Gyroscope FFT  Mean() Horizontal-X"," Body Gyroscope FFT  Mean() Horizontal-Y"," Body Gyroscope FFT  Mean() Vertical"," Body Gyroscope FFT  Std() Horizontal-X"," Body Gyroscope FFT  Std() Horizontal-Y"," Body Gyroscope FFT  Std() Vertical"," Body Gyroscope FFT  MeanFreq() Horizontal-X"," Body Gyroscope FFT  MeanFreq() Horizontal-Y"," Body Gyroscope FFT  MeanFreq() Vertical"," Body Accelerometer FFT Mag Mean()"," Body Accelerometer FFT Mag Std()"," Body Accelerometer FFT Mag MeanFreq()"," Body Accelerometer FFT JerkMag Mean()"," Body Accelerometer FFT JerkMag Std()"," Body Accelerometer FFT JerkMag MeanFreq()"," Body Gyroscope FFT Mag Mean()"," Body Gyroscope FFT Mag Std()"," Body Gyroscope FFT Mag MeanFreq()"," Body Gyroscope FFT JerkMag Mean()"," Body Gyroscope FFT JerkMag Std()"," Body Gyroscope FFT JerkMag MeanFreq()","angle( Body Accelerometer Raw Mean,gravity)","angle( Body Accelerometer Raw JerkMean),gravityMean)","angle( Body Gyroscope Raw Mean,gravityMean)","angle( Body Gyroscope Raw JerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)","Activity Label","Subject Num"
"101",5,17,-0.442491195282051,-0.45556200145,-0.450611958589744,-0.435933108634615,-0.445925875974359,-0.44575944925641,-0.427984929935897,-0.410341977807692,-0.429261909107692,-0.434400407730769,-0.425060331310256,-0.440272348444872,-0.44179252275641,-0.476477914897436,-0.456460925552564,-0.457972761719231,-0.484685094615385,-0.453772630730769,-0.468716943089744,-0.455055464948718,-0.465879962948718,-0.46632884281282,-0.441904957807692,-0.434898469166667,-0.463036721563718,-0.462709791591026,-0.470167028294872,-0.478029212789231,-0.463521416314744,-0.4283072205,-0.428808148797938,-0.424329680435897,-0.434741760807692,-0.430254513769231,-0.441532983598718,-0.472147472590897,-0.429358263966667,-0.442605643814103,-0.42146981974359,-0.403054875615385,-0.42698495114359,-0.439777337897436,-0.443245253541026,-0.414183022424359,-0.43122288064359,-0.446850206212821,-0.440173698179487,-0.446075698807692,-0.452970539705128,-0.444872039753974,-0.449487896517949,-0.459202925226923,-0.458666359076923,-0.461045239610256,-0.467586901192308,-0.419150506807692,-0.438680662871795,-0.42417910246359,-0.410554691520513,-0.421709866916667,-0.458774988810256,-0.462386769647436,-0.445898715374872,-0.433167700073077,-0.441029617996731,-0.443736273448718,-0.438885173423077,-0.432233036208974,-0.446701007126154,-0.466405991253846,-0.450764006398718,-0.415356211075641,-0.446288892788462,-0.430590577461538,-0.427401219676923,-0.437471386320513,-0.451553765203846,-0.460502762087179,-0.445995612954359,-0.449775107335897,-0.474750757067949,-0.436486907360256,-0.436205273453846,-0.455775675037179,-0.437211743726923,-0.426508926910256,"Standing",17
"102",6,17,-0.292536302485916,-0.278733674366197,-0.27975756733662,-0.274271634760563,-0.274782729888732,-0.290000627225352,-0.275329729409859,-0.27426213433662,-0.26542052771831,-0.258067819380282,-0.257572628378873,-0.253068457169014,-0.212350299102817,-0.208845339735211,-0.246817695071831,-0.232203753346479,-0.2554193999,-0.258273928889718,-0.222538865223944,-0.214323082507042,-0.220594574585915,-0.228203153566197,-0.243927648225352,-0.266220637133803,-0.250268124704225,-0.254490687676056,-0.263533541600324,-0.274244595278873,-0.270388781957746,-0.257017146907042,-0.247114291378873,-0.257876351869014,-0.249947631232394,-0.258958452623944,-0.26010962853662,-0.270757325023944,-0.239537962929577,-0.259038819140845,-0.228830982629577,-0.210998903504225,-0.233534392380282,-0.256361115464789,-0.271260958159859,-0.276172921833803,-0.283663022140845,-0.270130992019718,-0.22803857575493,-0.218770653222535,-0.20482339343662,-0.245934124997183,-0.263124903156338,-0.255599713941831,-0.263532952927296,-0.271272307219718,-0.294018386625352,-0.314662749587324,-0.266475817998592,-0.262158650315493,-0.259331155922535,-0.291329150019718,-0.281214461267606,-0.243103685701408,-0.251551125822535,-0.254393398549296,-0.254495792809859,-0.245204304690141,-0.238776299028169,-0.243908449935211,-0.244927892714085,-0.251370525826761,-0.258688631676056,-0.280728165760563,-0.244053134440845,-0.239753584014085,-0.222872771042254,-0.251896028369014,-0.255175476214084,-0.247156544579014,-0.277315885760563,-0.302152551374648,-0.289434745192958,-0.305780361912676,-0.320154110990141,-0.291153785191549,-0.269194484861972,-0.26591491791831,"Laying",17
"103",1,18,-0.612734858517857,-0.585325035916071,-0.600428859094643,-0.611512164125,-0.623532238566071,-0.627745467692857,-0.724548770767857,-0.732004370433929,-0.739742613994643,-0.740971280553571,-0.747716818857143,-0.751565740576786,-0.743328725607143,-0.733398329178571,-0.724680082116071,-0.736007777982143,-0.715856337360714,-0.712099213142857,-0.545752225071429,-0.557466272303571,-0.583630591064286,-0.609367411035714,-0.580243231410714,-0.5915063099625,-0.5892819587625,-0.609709017635179,-0.593157264839286,-0.566761116696429,-0.561299335,-0.550498105824464,-0.681892257396429,-0.671611236446429,-0.701109112464286,-0.723006248071429,-0.697035755732143,-0.690071328255357,-0.749179327142857,-0.723598170607143,-0.763676603091071,-0.730245024357143,-0.718284147746429,-0.671157428560714,-0.709798372285714,-0.718811790464286,-0.733539198196429,-0.725881415410714,-0.676131192383929,-0.676833165053571,-0.647834631089286,-0.632580969178571,-0.610199045875,-0.596930166214286,-0.589088314410714,-0.578365447228571,-0.596806772475,-0.619376480089286,-0.634836036278571,-0.650303843673214,-0.686845104339286,-0.690936811285714,-0.69916616925,-0.71383350085,-0.689195507196429,-0.745170361267857,-0.719268740946429,-0.7324950793375,-0.703963976339286,-0.611066883928571,-0.628477208160714,-0.60204663615,-0.614552348678571,-0.600833421160714,-0.568462474357143,-0.573904291431429,-0.558617921964286,-0.570371973235714,-0.566600562360714,-0.552895593339286,-0.546236773144643,-0.548252516696429,-0.546303273508929,-0.541225670167857,-0.576381309219643,-0.553368807871429,-0.58175535775,-0.601273029644643,"Walking",18
"104",2,18,-0.589595577093103,-0.60920909222069,-0.569613019344828,-0.574986355793103,-0.570891782896552,-0.571941768295517,-0.62760751312069,-0.633806513724138,-0.667186170927586,-0.644029740862069,-0.650476625810345,-0.660078986482759,-0.705633330137931,-0.66097560812069,-0.701501376753448,-0.700629244655172,-0.652081995413793,-0.663520624913793,-0.65866539455,-0.714166819051724,-0.721495951551724,-0.709708123431035,-0.709780366896552,-0.697066301551724,-0.623106380982759,-0.617577642517241,-0.56484203147931,-0.596180124758621,-0.576551806810345,-0.613423206568966,-0.590039183062069,-0.623384120862069,-0.628408667431035,-0.628678943258621,-0.622737682758621,-0.655454031034483,-0.625852901706897,-0.664369160568966,-0.693559556362069,-0.664717424482759,-0.633282931034483,-0.625257044155172,-0.654895077741379,-0.686661126474138,-0.709057856103448,-0.692911983448276,-0.705771676258621,-0.657827144103448,-0.704814136896552,-0.638026256465517,-0.617955797362069,-0.639567136586207,-0.648256525034483,-0.63398964395,-0.635751864775862,-0.564985720672414,-0.579570450482759,-0.61644829737931,-0.633732225618965,-0.63094804062069,-0.628729890172414,-0.641052824465517,-0.631898544051724,-0.632444785017241,-0.701083808706897,-0.715931858655172,-0.721651255896552,-0.685936973396552,-0.672714724689655,-0.699564357017241,-0.648882519965517,-0.657261566689655,-0.634088421948276,-0.623886808982759,-0.64457821637931,-0.513136364189655,-0.568090897724138,-0.586351845327586,-0.587176135034483,-0.620603395310345,-0.564143500982759,-0.613082551551724,-0.611572874637931,-0.600592919482759,-0.588628698425,-0.56684775237069,"Walking Upstairs",18
"105",3,18,-0.647641965909091,-0.628159774381818,-0.610478421818182,-0.611068991263636,-0.595311479545454,-0.589000709327273,-0.456779394363636,-0.456733045236364,-0.463560932236364,-0.476826130385455,-0.489896528909091,-0.516988060563636,-0.672651245812727,-0.67921655786,-0.657978757454545,-0.663393124854545,-0.684615268290909,-0.682421268145455,-0.741579074709091,-0.773659391909091,-0.769053382527273,-0.757031646363636,-0.768246568254545,-0.777970342363636,-0.601646891727273,-0.596079840236364,-0.613434047438182,-0.611160544327273,-0.620732203236364,-0.659050642763636,-0.521752957663636,-0.533603567007273,-0.504603589436364,-0.527704768363636,-0.504621131690909,-0.529598309545455,-0.543431562381818,-0.522984198290909,-0.611456234909091,-0.618743867454545,-0.614209834550909,-0.627778809981818,-0.654494949654545,-0.639106033581818,-0.669392358,-0.669198025272727,-0.757473561309091,-0.775515110545455,-0.746741278181818,-0.628869640090909,-0.606953055163636,-0.617483895787273,-0.616528922509091,-0.640899208054545,-0.640284242729091,-0.601450435181818,-0.610424888129091,-0.615623814472,-0.500880153818182,-0.524922849954545,-0.551066464418182,-0.564280629954545,-0.554480708,-0.575816346672727,-0.650426086981818,-0.634621775109091,-0.650425782690909,-0.655566217909091,-0.6716192816,-0.637264110981818,-0.627867934818182,-0.613220964218182,-0.652660476709091,-0.692109778396364,-0.666623593563636,-0.611305420163636,-0.631312108581818,-0.641939706181818,-0.654205765665455,-0.623100010909091,-0.637234350545455,-0.648444376363636,-0.625263060109091,-0.652307038909091,-0.649143159454545,-0.677481331745455,"Walking Downstairs",18
"106",4,18,-0.541895983122807,-0.550886741380877,-0.610080049807018,-0.575991739298246,-0.536972972087719,-0.561161912210526,-0.681097050526316,-0.634780581491228,-0.616790974140351,-0.612136117666667,-0.61759672127193,-0.650548454105263,-0.634001506245614,-0.621569015912281,-0.60467864177193,-0.531401441807018,-0.622313958947368,-0.596475373649123,-0.578567106824561,-0.525390924403509,-0.511376472291228,-0.541128061122807,-0.51028875177193,-0.513156225385965,-0.459047836366667,-0.434810468052632,-0.45583451677193,-0.483457566684211,-0.413659837538596,-0.451589952894737,-0.59218567368421,-0.572659010263158,-0.60399606042807,-0.61804882754386,-0.645468828561404,-0.657998395701754,-0.649197455614035,-0.700279822,-0.610348822807018,-0.633175057368421,-0.69046979331579,-0.641121314473684,-0.638750653931579,-0.636947119614035,-0.637825887017544,-0.655594411438597,-0.570556039385965,-0.580100693568421,-0.564338992314035,-0.479139673649123,-0.456440822508772,-0.447797927263158,-0.43088840745614,-0.484680175824561,-0.423476706701754,-0.503643241501754,-0.537802481035088,-0.477403631094737,-0.608398992,-0.637068562987719,-0.593642445122807,-0.601388847017544,-0.644217770175439,-0.637761014578947,-0.634160294754386,-0.663875020245614,-0.599565358942105,-0.460397320270175,-0.453713708778947,-0.446295006168421,-0.466999396703509,-0.483331403877193,-0.433202474245439,-0.438729591226316,-0.491226688894737,-0.432281560008772,-0.468015696589474,-0.554856856491228,-0.480868119157895,-0.495879287894737,-0.502809719824561,-0.481978555421053,-0.456288392929825,-0.531520433736842,-0.487426880842105,-0.509876967421053,"Sitting",18
"107",5,18,-0.568267040671233,-0.568207633947945,-0.576218965172603,-0.566893530794521,-0.547082638109589,-0.564013565164384,-0.533025894013699,-0.555692490917808,-0.54790545460274,-0.540223380424658,-0.538572774739726,-0.526346212931507,-0.540731352634247,-0.502887986863014,-0.512375065269863,-0.501078386013699,-0.511020261150685,-0.474375003794521,-0.473704847219178,-0.485129217109589,-0.522503720383562,-0.503979344958904,-0.528695894950685,-0.51487170860274,-0.523167645589041,-0.501129893457534,-0.526601252986301,-0.543054113253425,-0.511782120267123,-0.520314875287671,-0.538004387958904,-0.551534917984658,-0.555118416531507,-0.545305113488493,-0.544447492821918,-0.564708172819178,-0.488668973158219,-0.491902513671233,-0.479485791616438,-0.463905302642466,-0.517544642260274,-0.474646454365753,-0.50496115639726,-0.447710771330137,-0.477487275849315,-0.496018130691781,-0.516400972630137,-0.46590882190411,-0.456164701142466,-0.540798670876712,-0.526848705328767,-0.527826064452055,-0.535988265767123,-0.541363300013699,-0.537584186054795,-0.545370453109589,-0.538965463587671,-0.536670706636438,-0.529486221424658,-0.537214685916438,-0.552999179887945,-0.583028703657534,-0.551725744380822,-0.56145335589726,-0.528756613178082,-0.546703186369863,-0.506872567041096,-0.471625598910959,-0.498069454917808,-0.486332896589041,-0.443874275113699,-0.468356809841096,-0.502895793560274,-0.544122947328767,-0.557569580794521,-0.505747969019178,-0.47890292739726,-0.52010932109726,-0.530416869369863,-0.558149903052055,-0.594427380575343,-0.582720678652055,-0.554775483479452,-0.590536970068822,-0.56144082930137,-0.581322696,"Standing",18
"108",6,18,-0.683794507883077,-0.699829089292308,-0.694694850138462,-0.721746338046154,-0.756231843036923,-0.749212641107692,-0.781843437415385,-0.784030062184615,-0.755360846153846,-0.769440499141538,-0.772663584738462,-0.775530605969231,-0.755771058030769,-0.769727985984615,-0.778247926338462,-0.754276496738462,-0.763541556556923,-0.784553403938462,-0.638907536384615,-0.6511046232,-0.665549988279077,-0.638315415184615,-0.630157656553846,-0.6436243396,-0.668592026153846,-0.7023714122,-0.683838931646154,-0.699059172569231,-0.684805651353846,-0.677064816215385,-0.736261087676923,-0.748747930846154,-0.771668773276923,-0.756398669415385,-0.738028157338461,-0.793898657553846,-0.800232018153846,-0.785837179615385,-0.777013487630769,-0.754671748215385,-0.772146465507692,-0.774906745846154,-0.731625148738462,-0.769960145861538,-0.762033672384615,-0.773818800450769,-0.646940232553846,-0.61444499392,-0.627983782801538,-0.716601308076923,-0.688301799133846,-0.675007859707692,-0.688960680753846,-0.697380831153846,-0.674960130144615,-0.703244680707692,-0.734018029907692,-0.728316568770769,-0.790077189515385,-0.786209321015385,-0.787673171215385,-0.796316459584615,-0.799284674138461,-0.803363373184615,-0.711026933658462,-0.734051151923077,-0.721614331430769,-0.685558397276923,-0.668269927815385,-0.682245394353846,-0.701890552153846,-0.702911894055385,-0.634663783461539,-0.647345520876923,-0.674782266812615,-0.702671144093846,-0.684590831123077,-0.674872634092308,-0.658941712015385,-0.723047365584615,-0.693991897384615,-0.693120315430769,-0.693453533088615,-0.710111921603077,-0.717802102461538,-0.745754275646154,"Laying",18
"109",1,19,-0.488366376334615,-0.461837048192308,-0.448188628628846,-0.431882119478846,-0.457249601026923,-0.391578925146154,-0.358484991307692,-0.367848835384615,-0.355014091813462,-0.389524565673077,-0.383484554403846,-0.432649809730769,-0.592447907403846,-0.565223451865385,-0.543441740480769,-0.531173981423077,-0.562664568182692,-0.573517631942308,-0.647511124826923,-0.6180616369,-0.587884590057692,-0.620521562548077,-0.601385071167308,-0.615033561475,-0.526565519,-0.495613257228077,-0.481755636434615,-0.477662330557692,-0.506617547576923,-0.495263236307692,-0.46638837,-0.458148989038462,-0.427885406082692,-0.418925315923077,-0.481221243497308,-0.434165407980769,-0.465977669369231,-0.459226998048077,-0.556641709134615,-0.545782210096154,-0.505004379782692,-0.486308081211538,-0.518147871684615,-0.549244945319231,-0.511722774153846,-0.504608319582692,-0.6227416295,-0.624272603192308,-0.615906486865385,-0.517776130596154,-0.498045706446154,-0.515644732221154,-0.515117283986538,-0.520163989615385,-0.499388091955769,-0.453733431692308,-0.406377259019231,-0.449829191628846,-0.442854306921154,-0.459312573213462,-0.456544248948077,-0.466049952307692,-0.477940782776923,-0.465512730705769,-0.578554845571154,-0.578944085384615,-0.572023020671154,-0.615930142096154,-0.565954118142308,-0.512660298961538,-0.548143836623077,-0.553554362442308,-0.556885924655769,-0.608167837442308,-0.583614341865385,-0.506571515830769,-0.50011964595,-0.538015689207692,-0.510105918634615,-0.482697863153846,-0.494531531019231,-0.495723854826923,-0.506557075480769,-0.523505359840385,-0.5400977233,-0.513401219038461,"Walking",19
"110",2,19,-0.692570109175,-0.6692481442,-0.64824333035,-0.674487338275,-0.6771918818675,-0.64607345992,-0.5716402149325,-0.61276834815,-0.623591506475,-0.61351037195,-0.5908848829,-0.5912307442,-0.50493271535,-0.500984197375,-0.486779869125,-0.518311948355,-0.5057436059,-0.517149255425,-0.59744664265,-0.625787454995,-0.662024905425,-0.6619104942,-0.6209680919,-0.63895977525,-0.720170733125,-0.7107408533375,-0.704555852,-0.703320250075,-0.709227097455,-0.714462056175,-0.67998713015,-0.66217945455,-0.6456465696175,-0.5830771541,-0.64456474125,-0.64637512395,-0.579357048425,-0.57052420245,-0.562745247325,-0.5507703573825,-0.494705509275,-0.516812976505,-0.498088981175,-0.4970422378925,-0.47861562069,-0.48098969052665,-0.577845837125,-0.565682734715,-0.555866892425,-0.65661161496,-0.652117939075,-0.691563191925,-0.6806434345,-0.67303092445,-0.6726520962019,-0.716711372775,-0.711676528825,-0.699405841275,-0.605759967275,-0.5911320736,-0.60060537915,-0.579740308265,-0.57807749335,-0.574350978465,-0.544836553625,-0.5171835024,-0.50717387995,-0.682308025775,-0.622137022025,-0.683743011325,-0.7444206953175,-0.732905366725,-0.764980233975,-0.73443119325,-0.738152702775,-0.6837618831,-0.6174349210425,-0.60204743965,-0.659959475775,-0.677608432875,-0.70353679225,-0.711982331075,-0.70833920225,-0.68577107065,-0.69823507925,-0.697757947175,"Walking Upstairs",19
"111",3,19,-0.637595530769231,-0.632477278205128,-0.624500968897436,-0.623490029461538,-0.646527527230769,-0.636974425461538,-0.588458231769231,-0.588966417230769,-0.570710118897436,-0.579690852148718,-0.555784513589744,-0.557077856410256,-0.744784369230769,-0.72989425874359,-0.731622126974359,-0.742952680538462,-0.734116926897436,-0.752486371417949,-0.829844445641026,-0.829259720410256,-0.826905417205128,-0.833862924615385,-0.837162784615385,-0.833641232051282,-0.783232690769231,-0.781286734474359,-0.766801010282051,-0.771635851,-0.760239570025641,-0.758365573666667,-0.641116422982051,-0.641965453846154,-0.599811106666667,-0.57515853874359,-0.587826069076923,-0.559550351179487,-0.547323810384615,-0.55372788425641,-0.598159125717949,-0.630111811307692,-0.721005296384615,-0.726102227179487,-0.734520082,-0.761021491358974,-0.744759834538462,-0.734815422794872,-0.791663518794872,-0.807122625358974,-0.798510405282051,-0.787039508538461,-0.778714294820513,-0.782630961820513,-0.784491288,-0.771207864410256,-0.749778762128205,-0.697879165692308,-0.647048619692308,-0.640987741538461,-0.580962990479487,-0.588881257,-0.589496095794872,-0.589706891923077,-0.550702797298718,-0.549241979352308,-0.695680247179487,-0.710509334794872,-0.727496978846154,-0.79466728774359,-0.748399996538462,-0.805748442025641,-0.793381552384615,-0.812166995512821,-0.781674568525641,-0.803758092587179,-0.810470907230769,-0.77630532274359,-0.759700050948718,-0.756270450692308,-0.709107685618461,-0.687863952123077,-0.68861418325641,-0.675571830892308,-0.692469146769231,-0.692329328741026,-0.669280538076923,-0.65717777625641,"Walking Downstairs",19
"112",4,19,-0.11748308778411,-0.121398161606849,-0.109568801741096,-0.102950691289041,-0.0998363606849315,-0.0711190665123288,-0.18446308439726,-0.156588274780822,-0.145254961361644,-0.17685471739726,-0.0960497778708219,-0.0926856876575343,-0.0653373786575343,-0.0843459300216438,-0.0934142637280822,-0.0708478669931507,-0.0736603775876712,-0.0967346090986301,-0.0539953136479452,-0.0529269828794521,-0.0145583703853425,-0.0216439367069863,-0.0346392456260274,-0.0485790580041096,-0.119198154339726,-0.11524256590411,-0.14416180020274,-0.11983019640137,-0.123143079791781,-0.145051329131507,-0.111709856289041,-0.136529766436986,-0.166399261616438,-0.128598345364384,-0.110729999421918,-0.127716732576712,-0.131261760876712,-0.153838983732877,-0.126960761268493,-0.132622707058904,-0.146145155182192,-0.133466222520548,-0.104007173194795,-0.14178046230137,-0.163004119163014,-0.140043878689041,-0.0539563666189041,-0.0784219392931507,-0.073651388109589,-0.111793316336986,-0.115119456291096,-0.0929582653547945,-0.118269549857534,-0.099095628140137,-0.102259397116438,-0.160595400120548,-0.147438437836986,-0.180994199892055,-0.156458114141096,-0.156306453972603,-0.179416950168493,-0.133660965373699,-0.124087668463014,-0.144980655483562,-0.123162302315068,-0.107671977542466,-0.0918072810273973,-0.0392264066458904,-0.0413980512712329,-0.0795393062712329,-0.070984203509589,-0.0499733503150685,-0.111498388127397,-0.127469222972603,-0.093632624630137,-0.119671768483562,-0.0779154947671233,-0.0841188223234247,-0.0600010522027397,-0.0862954796123288,-0.103416983554795,-0.0859522321917808,-0.127206348232877,-0.107687438941096,-0.127257882176712,-0.149102839675342,"Sitting",19
"113",5,19,-0.264867339509589,-0.223105878350685,-0.22593154089589,-0.254144259780822,-0.273118961917808,-0.270394614890411,-0.196170649867123,-0.215456439024658,-0.201440240219178,-0.226565526887671,-0.190221818067123,-0.217376208067123,-0.160864026335616,-0.185731729891781,-0.199149590119178,-0.205184018835616,-0.239558171670575,-0.184646443671233,-0.232600284010685,-0.236409849684932,-0.17290984100137,-0.184134749476712,-0.169953276465753,-0.167802572565753,-0.245786361227397,-0.232240245113699,-0.24520212528411,-0.223707933871233,-0.252048479352055,-0.282017898547945,-0.222948304637123,-0.200583720410959,-0.23583987799863,-0.252484790878082,-0.216248678671233,-0.209970287575342,-0.273185012736986,-0.294412160534247,-0.213656638352178,-0.199988644524658,-0.22068325209589,-0.206659350765753,-0.207181215949315,-0.21836229210274,-0.181306069349315,-0.19279399130137,-0.217092483465753,-0.185556371843836,-0.184060583582192,-0.135960234634247,-0.137578725869863,-0.155450652054931,-0.151392280885781,-0.180452913076712,-0.172558362219178,-0.249182181038082,-0.23728415630411,-0.256713680616438,-0.17365981490274,-0.171859700124658,-0.194906299341781,-0.198815033193973,-0.177382165672603,-0.16141664109589,-0.215220145664384,-0.213852115032877,-0.186434159671233,-0.147403952369863,-0.19133194200274,-0.169369972043836,-0.199147890260274,-0.219514169041096,-0.227410612490411,-0.230041021560274,-0.219171856872603,-0.249326549986301,-0.250891895410959,-0.256470734312329,-0.267630608781233,-0.225035902150685,-0.242677229712329,-0.258543061828767,-0.25488180039863,-0.255376192860274,-0.264377241835616,-0.232904079082192,"Standing",19
"114",6,19,-0.286260118861446,-0.280380819079157,-0.254855091795181,-0.286017100409639,-0.251932872145783,-0.232898890106024,-0.152638443417361,-0.186518781527711,-0.187076649658554,-0.220344522728916,-0.235475877326747,-0.255438194610843,-0.355055789425301,-0.357302880887952,-0.316599188168675,-0.336707554660602,-0.36557672210506,-0.364527645274988,-0.347512229036145,-0.357422611851807,-0.364702447614458,-0.329691856215663,-0.331138931518072,-0.363914555915663,-0.308369494915663,-0.29844806223494,-0.282388584822892,-0.298100349985542,-0.282921570216867,-0.288384783574699,-0.197481892138554,-0.210552873295181,-0.224308644043374,-0.195815076718072,-0.25665438186988,-0.263076095244458,-0.25287516553012,-0.259028524512048,-0.28653040723253,-0.321326259446988,-0.324368871578313,-0.326477121142169,-0.329487573843374,-0.324826608558916,-0.329035958570964,-0.352391030578313,-0.351306110356627,-0.361418250409639,-0.348579125060241,-0.262160587926506,-0.248367428651325,-0.241421678990723,-0.274251560880723,-0.295236456516747,-0.287715215951084,-0.256428701253012,-0.259926769530121,-0.273745239177108,-0.256472668809639,-0.233707479806024,-0.187274330566265,-0.198395816262651,-0.219799650771084,-0.2442256139,-0.288697765244578,-0.296167059398795,-0.32513531033494,-0.330382622803614,-0.324350175207229,-0.338963744318072,-0.385911869589157,-0.391564510616867,-0.31196308606747,-0.333851795245783,-0.315050430710843,-0.306403319216867,-0.299029887840675,-0.317896812946988,-0.228793729403614,-0.230955957068675,-0.229304517168675,-0.264510422791566,-0.281144018542169,-0.270260065156626,-0.237903504981928,-0.258531655686747,"Laying",19
"115",1,20,-0.489264945294118,-0.510808827470588,-0.557755688666667,-0.557759800392157,-0.51016319427451,-0.464971249039216,-0.352879988352941,-0.373440239411765,-0.38379151905098,-0.371146442960784,-0.369791064960784,-0.369023107901961,-0.427945826956863,-0.381188699568627,-0.36317598054902,-0.445144828039216,-0.456085703056863,-0.478617909352941,-0.611192986784314,-0.614877913372549,-0.598121224019608,-0.654298345764706,-0.602212772803922,-0.617614750156863,-0.620768385705882,-0.606184112490196,-0.594989246517647,-0.607911172496078,-0.608462987254902,-0.565776374705882,-0.393248027215686,-0.437541812176471,-0.355793965294118,-0.326636898921569,-0.351020629529412,-0.367979117333333,-0.357788042,-0.380421080784314,-0.416189378431373,-0.444693766607843,-0.495178211156863,-0.434024218921569,-0.475633921529412,-0.546977541960784,-0.523675897509804,-0.488980921607843,-0.555841307058824,-0.638058376078431,-0.615945556117647,-0.59887003972549,-0.589585216686275,-0.543012152745098,-0.617235408666667,-0.577668825627451,-0.577068455137255,-0.462440147666667,-0.500852979803922,-0.508921596784314,-0.376887081803922,-0.393301408490196,-0.400953358703922,-0.392162948333333,-0.406771186058824,-0.440404084,-0.511031715,-0.474007551705882,-0.519332294176471,-0.65963213827451,-0.636336168843137,-0.630782400078431,-0.599175984529412,-0.602972405313726,-0.563198495686275,-0.57814806927451,-0.568665583509804,-0.583832206470588,-0.581436483177843,-0.520939137803922,-0.565001943470588,-0.573281452882353,-0.560080754752941,-0.572818762411765,-0.560236518686275,-0.570394790137255,-0.596452808627451,-0.561195081960784,"Walking",20
